id,target,max,mean,var,skew,kurtosis,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,lbp_bin0,lbp_bin1,lbp_bin2,lbp_bin3,lbp_bin4,lbp_bin5,lbp_bin6,lbp_bin7,lbp_bin8,lbp_bin9,lbp_bin10,lbp_bin11,lbp_bin12,lbp_bin13,lbp_bin14,lbp_bin15,lbp_bin16,lbp_bin17,lbp_bin18,lbp_bin19,lbp_bin20,lbp_bin21,lbp_bin22,lbp_bin23,lbp_bin24,lbp_bin25,lbp_bin26,lbp_bin27,lbp_bin28,lbp_bin29
081,0.0,5938.0,307.8,1756563.2210526315,4.128010473478364,15.04493516890945,282.8796992481203,1.9816933638443932,0.9628313740236604,0.9186954934773574,0.9584860424009091,0.8411352382225888,0.534,8604.186,26078.055,205.01,0.754,9.0,0.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,85.0,0.0,0.0,39.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5943.0,0.0,0.0,9.0
081,0.0,9775.0,532.65,4736763.818421053,4.123272524735007,15.020156663738813,293.4769811320755,2.2375471698113207,0.9244256080030218,0.8305158908864365,0.9113264458394897,0.9373795442911433,0.722,7809.138,24394.83,184.41,1.193,23.0,0.0,0.0,57.0,0.0,0.0,82.0,0.0,0.0,0.0,235.0,0.0,0.0,209.0,0.0,0.0,111.0,0.0,0.0,0.0,54.0,0.0,0.0,23.0,0.0,0.0,9804.0,0.0,0.0,55.0
081,0.0,9116.0,512.55,4105039.313157895,4.1224039666823264,15.015618949234057,318.6529411764706,2.719411764705883,0.8982185932686266,0.7735514273356406,0.8795177242873736,0.94259551327614,1.052,5318.788,19379.07,257.781,1.473,40.0,0.0,0.0,82.0,0.0,0.0,75.0,0.0,0.0,0.0,251.0,0.0,0.0,289.0,0.0,0.0,176.0,0.0,0.0,0.0,78.0,0.0,0.0,40.0,0.0,0.0,9133.0,0.0,0.0,87.0
081,0.0,43526.0,2440.25,93658360.09210527,4.119417629303391,14.999789387637609,162.69582218563494,1.919818892776292,0.902166438894155,0.7859249673897131,0.8865240929550156,0.9566370384302408,1.144,13730.744,8215.34,775.578,4.344,205.0,0.0,0.0,330.0,0.0,0.0,356.0,0.0,0.0,0.0,981.0,0.0,0.0,1354.0,0.0,0.0,829.0,0.0,0.0,0.0,364.0,0.0,0.0,236.0,0.0,0.0,43712.0,0.0,0.0,438.0
081,0.0,34099.0,1782.85,57877168.66052631,4.127192754163371,15.040656118586838,217.71862667719026,1.7235877776524977,0.9560679043745821,0.9053325885811319,0.9514896681420834,0.9033498957040593,0.831,22130.713,11807.258,249.915,2.334,51.0,0.0,0.0,103.0,0.0,0.0,134.0,0.0,0.0,0.0,369.0,0.0,0.0,473.0,0.0,0.0,210.0,0.0,0.0,0.0,70.0,0.0,0.0,33.0,0.0,0.0,34124.0,0.0,0.0,90.0
081,0.0,43026.0,2354.15,91699935.60789475,4.125404054951579,15.031339663123052,207.62223550508065,2.101571172402015,0.918012971187417,0.8247644608811414,0.9081654369558123,0.9444402680717101,1.105,15432.858,11501.11,612.78,3.488,137.0,0.0,0.0,223.0,0.0,0.0,318.0,0.0,0.0,0.0,835.0,0.0,0.0,1211.0,0.0,0.0,621.0,0.0,0.0,0.0,252.0,0.0,0.0,133.0,0.0,0.0,43110.0,0.0,0.0,243.0
081,0.0,42408.0,2241.3,89423631.27368422,4.126374346444918,15.036374710936766,227.08825838286415,1.9660872490748005,0.9458826066163329,0.8848302820439584,0.9406541777103626,0.9178951115670095,1.074,19814.097,14943.476,451.376,2.75,87.0,0.0,0.0,162.0,0.0,0.0,183.0,0.0,0.0,0.0,569.0,0.0,0.0,777.0,0.0,0.0,293.0,0.0,0.0,0.0,94.0,0.0,0.0,62.0,0.0,0.0,42455.0,0.0,0.0,144.0
081,0.0,39642.0,2120.8,78032891.0105263,4.126304217010296,15.036026079540918,230.65508002371072,2.1594783639596917,0.9341982703464008,0.8619616446981677,0.9284188950566268,0.9245213919827153,1.195,14898.411,12812.995,639.318,3.179,98.0,0.0,0.0,166.0,0.0,0.0,197.0,0.0,0.0,0.0,677.0,0.0,0.0,861.0,0.0,0.0,389.0,0.0,0.0,0.0,141.0,0.0,0.0,58.0,0.0,0.0,39673.0,0.0,0.0,156.0
081,0.0,39173.0,2079.15,76268601.92368421,4.126027696062403,15.034565210953662,238.386413122369,2.1066434412348185,0.941631107721062,0.876433189134525,0.9361801050730169,0.9188088076400066,1.074,17678.884,16269.978,466.651,2.692,81.0,0.0,0.0,122.0,0.0,0.0,192.0,0.0,0.0,0.0,610.0,0.0,0.0,773.0,0.0,0.0,322.0,0.0,0.0,0.0,87.0,0.0,0.0,49.0,0.0,0.0,39217.0,0.0,0.0,130.0
081,0.0,39716.0,2112.0,78377592.63157895,4.126310968704605,15.03606112308113,235.6486756859756,2.0846036585365852,0.9403572334111171,0.8734692676233295,0.9345957776618347,0.9233971319792849,1.14,17804.571,17210.178,517.678,2.686,70.0,0.0,0.0,139.0,0.0,0.0,159.0,0.0,0.0,0.0,672.0,0.0,0.0,835.0,0.0,0.0,359.0,0.0,0.0,0.0,94.0,0.0,0.0,40.0,0.0,0.0,39747.0,0.0,0.0,125.0
081,0.0,39930.0,2113.65,79248542.76578946,4.12775479164203,15.043626195785677,212.06455449312597,1.8675610104181533,0.9448602191965824,0.8827312567959676,0.9395377889132335,0.922246853309356,1.087,18721.725,13111.406,468.976,2.836,83.0,0.0,0.0,135.0,0.0,0.0,167.0,0.0,0.0,0.0,572.0,0.0,0.0,736.0,0.0,0.0,331.0,0.0,0.0,0.0,110.0,0.0,0.0,46.0,0.0,0.0,39962.0,0.0,0.0,131.0
081,0.0,38130.0,2009.25,72305713.14473684,4.127329886397962,15.04139729329857,227.4377471839799,1.929411764705882,0.9489232609832351,0.8899197288224795,0.9433555686073409,0.9149641148280406,1.215,17466.651,14577.63,482.714,2.634,78.0,0.0,0.0,136.0,0.0,0.0,155.0,0.0,0.0,0.0,520.0,0.0,0.0,629.0,0.0,0.0,268.0,0.0,0.0,0.0,77.0,0.0,0.0,27.0,0.0,0.0,38165.0,0.0,0.0,130.0
081,0.0,32255.0,1736.0,51620108.0,4.127023606304773,15.03981662530672,254.48092532467535,2.236897031539889,0.9310035079875784,0.8513005825162488,0.9226595160275803,0.9288215934741827,1.163,13604.425,12537.182,462.14,2.788,86.0,0.0,0.0,154.0,0.0,0.0,206.0,0.0,0.0,0.0,579.0,0.0,0.0,729.0,0.0,0.0,322.0,0.0,0.0,0.0,122.0,0.0,0.0,56.0,0.0,0.0,32308.0,0.0,0.0,158.0
081,0.0,31626.0,1752.0,49503198.315789476,4.12123518595646,15.009488655943947,285.04057896097186,2.6405330116883485,0.9076404381396747,0.8010426763479565,0.8950098750002463,0.938492989412431,1.087,10176.217,9728.604,516.498,3.439,82.0,0.0,0.0,186.0,0.0,0.0,252.0,0.0,0.0,0.0,855.0,0.0,0.0,1026.0,0.0,0.0,543.0,0.0,0.0,0.0,156.0,0.0,0.0,72.0,0.0,0.0,31690.0,0.0,0.0,178.0
081,0.0,32716.0,1797.6,53022165.51578948,4.121607716827967,15.011379037264334,284.87688175051767,2.440147741899379,0.9149260131402247,0.8160013607811466,0.9033279364556078,0.942233458070692,0.972,12327.224,9997.318,413.392,3.202,83.0,0.0,0.0,122.0,0.0,0.0,239.0,0.0,0.0,0.0,846.0,0.0,0.0,999.0,0.0,0.0,531.0,0.0,0.0,0.0,149.0,0.0,0.0,56.0,0.0,0.0,32768.0,0.0,0.0,159.0
081,0.0,27255.0,1522.5,36746969.84210526,4.117944129282684,14.992108406825675,334.4646825396824,2.9400132275132265,0.9014142874242738,0.7856135369206833,0.8863484286219969,0.934477723804372,1.019,8226.171,9306.797,435.052,3.302,80.0,0.0,0.0,166.0,0.0,0.0,231.0,0.0,0.0,0.0,864.0,0.0,0.0,946.0,0.0,0.0,470.0,0.0,0.0,0.0,167.0,0.0,0.0,60.0,0.0,0.0,27306.0,0.0,0.0,160.0
081,0.0,30777.0,1692.0,46914501.78947368,4.122450050758608,15.015873375125995,402.7927510398099,3.3730243612596555,0.9095113783416208,0.8090989611963187,0.8994992835996696,0.906867065026859,1.036,7901.387,6202.22,488.098,3.999,92.0,0.0,0.0,164.0,0.0,0.0,251.0,0.0,0.0,0.0,870.0,0.0,0.0,879.0,0.0,0.0,425.0,0.0,0.0,0.0,124.0,0.0,0.0,53.0,0.0,0.0,30823.0,0.0,0.0,159.0
081,0.0,37011.0,2075.7,67756200.3263158,4.115423274589094,14.97872897978452,241.69714714351397,2.422145328719724,0.9009553885948949,0.7816349324682349,0.8841012003544815,0.9393550344898824,0.923,8737.956,8505.771,502.542,4.0,126.0,0.0,0.0,246.0,0.0,0.0,367.0,0.0,0.0,0.0,1139.0,0.0,0.0,1246.0,0.0,0.0,631.0,0.0,0.0,0.0,270.0,0.0,0.0,137.0,0.0,0.0,37117.0,0.0,0.0,235.0
081,0.0,22822.0,1246.95,25814477.94473684,4.122611560677097,15.016621499852963,274.52214960058103,2.40643911885742,0.9203263106841965,0.8240570901538325,0.9077759030475707,0.9306920074068813,0.925,8701.568,5675.826,309.526,3.247,64.0,0.0,0.0,103.0,0.0,0.0,153.0,0.0,0.0,0.0,586.0,0.0,0.0,587.0,0.0,0.0,312.0,0.0,0.0,0.0,89.0,0.0,0.0,45.0,0.0,0.0,22867.0,0.0,0.0,133.0
081,0.0,21579.0,1137.6,23159498.568421055,4.126565998729206,15.037372619038678,152.20877565463553,1.3916312809624913,0.9527387248289387,0.8904763993724986,0.9436505705887633,0.927432206307225,0.821,14480.556,8324.953,162.773,2.117,28.0,0.0,0.0,56.0,0.0,0.0,109.0,0.0,0.0,0.0,343.0,0.0,0.0,360.0,0.0,0.0,143.0,0.0,0.0,0.0,53.0,0.0,0.0,18.0,0.0,0.0,21594.0,0.0,0.0,48.0
081,0.0,23519.0,1234.8,27527227.852631588,4.1256188736240125,15.032382275080895,108.61444458022733,1.0715711434274309,0.9586049388365455,0.8994469044737046,0.9483917463125164,0.9347835390406999,0.689,18033.127,11087.371,116.188,1.796,33.0,0.0,0.0,62.0,0.0,0.0,81.0,0.0,0.0,0.0,342.0,0.0,0.0,312.0,0.0,0.0,155.0,0.0,0.0,0.0,56.0,0.0,0.0,38.0,0.0,0.0,23547.0,0.0,0.0,70.0
081,0.0,1071.0,75.6,58678.88421052633,3.742197077244617,12.819224051893391,410.4905149051491,5.108401084010842,0.7587184405911797,0.46043493548079134,0.6785535612468564,0.9078428848546424,0.685,598.839,611.168,53.62,2.087,16.0,0.0,0.0,23.0,0.0,0.0,26.0,0.0,0.0,0.0,125.0,0.0,0.0,123.0,0.0,0.0,50.0,0.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,1082.0,0.0,0.0,30.0
082,0.0,622.0,45.0,19615.157894736843,3.766531464655104,12.98007763230093,665.8564814814813,8.435185185185183,0.691213244947596,0.4130665134173525,0.6427025077104901,0.8631722772557364,0.638,478.789,580.246,48.541,1.723,5.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,69.0,0.0,0.0,106.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,625.0,0.0,0.0,15.0
082,0.0,6870.0,366.0,2346639.5789473685,4.120704532238181,15.006233897163153,118.19949986107248,1.4065018060572378,0.9436145618746071,0.8672057785030429,0.9312388407401416,0.9100182084185746,0.372,7305.81,9610.625,85.11,1.115,6.0,0.0,0.0,22.0,0.0,0.0,32.0,0.0,0.0,0.0,151.0,0.0,0.0,139.0,0.0,0.0,66.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,6871.0,0.0,0.0,12.0
082,0.0,6211.0,339.15,1914357.3973684208,4.1147022832407645,14.97429472569129,155.34483793517407,1.9618847539015607,0.9240248897972724,0.8188000327682092,0.9048757001755596,0.9024468901273404,0.572,5309.354,7667.203,75.395,1.356,7.0,0.0,0.0,17.0,0.0,0.0,27.0,0.0,0.0,0.0,175.0,0.0,0.0,218.0,0.0,0.0,81.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,6212.0,0.0,0.0,22.0
082,0.0,20293.0,1026.8,20564897.431578953,4.129299227248921,15.05167335473417,23.4616629874908,0.29021339220014714,0.9888487840689847,0.9735891905205467,0.986706233141631,0.9011085164370638,0.392,31732.244,15128.084,136.274,1.093,1.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,117.0,0.0,0.0,96.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20293.0,0.0,0.0,5.0
082,0.0,499.0,34.8,12339.115789473683,3.9191654504324864,13.903638330727823,638.4583333333333,6.7767857142857135,0.7348605334309574,0.4669740291950113,0.6833549803689232,0.9164223034261273,0.811,319.721,330.925,44.374,1.862,6.0,0.0,0.0,9.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,500.0,0.0,0.0,5.0
082,0.0,333.0,22.0,5489.263157894737,3.973021770350304,14.206839029238115,672.9856459330142,7.8612440191387565,0.7348992988354922,0.5087766992513907,0.7132858468043444,0.872008724659815,0.626,237.788,203.506,41.273,1.8,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,37.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,1.0
083,0.0,28545.0,1451.4,40672621.09473684,4.128759198397306,15.04884290672095,161.83896895787137,0.9133176274944568,0.9888188491478659,0.9632555336205098,0.9814558235705313,0.9138767053516655,0.899,35804.272,16411.031,203.348,1.367,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,122.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,28661.0
083,0.0,29847.0,1520.7,44458694.64210527,4.128628967350377,15.048160373696348,197.64686009538948,1.0798887122416532,0.987117000616412,0.9585690723294248,0.9790654075849197,0.9064679231945973,0.921,34590.106,28937.046,203.683,1.209,2.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,189.0,0.0,0.0,120.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,29974.0,0.0,0.0,4.0
083,0.0,104631.0,10997.85,505669198.0289471,3.8676241091954338,13.66599758989156,99.03049852837992,4.713977201279352,0.5061656065042704,0.16258735442454467,0.4032212226861883,0.9905907258525191,1.459,2216.673,4424.047,20999.537,34.3,2057.0,0.0,0.0,4807.0,0.0,0.0,5977.0,0.0,0.0,0.0,20656.0,0.0,0.0,51316.0,0.0,0.0,21998.0,0.0,0.0,0.0,7686.0,0.0,0.0,4504.0,0.0,0.0,94820.0,0.0,0.0,6136.0
083,0.0,17430.0,891.75,15157176.72368421,4.127655959470797,15.043025947220261,211.55496313102665,1.1639251276233693,0.9875178014815319,0.9502022653851834,0.9747831889118643,0.9199608137270219,0.796,25563.7,33978.401,199.915,0.923,4.0,0.0,0.0,3.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,17579.0,0.0,0.0,3.0
083,0.0,30106.0,1537.9,45221022.621052615,4.128618314246132,15.048106356097737,228.06950210860117,1.2112851024878224,0.983690552791262,0.9528886991891597,0.9761601811122802,0.9011147967617701,0.935,30042.197,14511.835,190.617,1.599,1.0,0.0,0.0,13.0,0.0,0.0,30.0,0.0,0.0,0.0,255.0,0.0,0.0,148.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,30224.0,0.0,0.0,8.0
083,0.0,18476.0,973.5,16983637.0,4.124669595701843,15.027240776914368,645.713752913753,3.813519813519814,0.9572934119557424,0.8853390921145389,0.9409245942765758,0.8776785217028117,1.405,11740.882,8865.495,462.154,2.363,4.0,0.0,0.0,33.0,0.0,0.0,22.0,0.0,0.0,0.0,249.0,0.0,0.0,311.0,0.0,0.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,18649.0,0.0,0.0,9.0
083,0.0,21012.0,1081.6,22012136.4631579,4.127793977204683,15.043775064495197,269.7269719983227,1.4736057401108884,0.9795135851909548,0.9371185282057551,0.9680488253212,0.9144556119439061,0.956,19330.526,13149.649,167.156,1.53,3.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0,0.0,0.0,217.0,0.0,0.0,138.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,21153.0,0.0,0.0,7.0
083,0.0,5067.0,285.6,1273366.778947368,4.094167258482266,14.861606868291119,933.5828002842927,5.105188343994313,0.92617773299815,0.7677201394035005,0.8761964045826144,0.9194359391409556,1.123,2393.515,2072.565,150.635,2.4,1.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,211.0,0.0,0.0,158.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,5226.0,0.0,0.0,1.0
084,0.0,401.0,26.4,8101.410526315787,3.8801497624638177,13.633154715204604,725.9722222222224,7.42857142857143,0.7705418391975312,0.5164418776769971,0.7186389063201332,0.8661808646041665,0.526,284.34,243.674,36.683,1.75,3.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,46.0,0.0,0.0,34.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,6.0
084,0.0,389.0,25.2,7601.8526315789495,3.9065047542091813,13.801474981338103,678.6333333333334,7.479166666666669,0.7673893422457955,0.5322157118055557,0.7295311588997112,0.8528552601893287,0.381,355.097,300.632,35.075,1.437,1.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,0.0,0.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,389.0,0.0,0.0,7.0
084,0.0,763.0,59.4,30488.46315789474,3.546264504299443,11.659440235561112,398.59567099567096,5.16017316017316,0.7064354211636432,0.37420325706039986,0.6117215519011896,0.9298530866203616,0.731,555.882,490.11,45.941,1.918,12.0,0.0,0.0,14.0,0.0,0.0,27.0,0.0,0.0,0.0,107.0,0.0,0.0,121.0,0.0,0.0,46.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,779.0,0.0,0.0,37.0
084,0.0,718.0,52.7,26266.64210526315,3.7240145045194195,12.751568261489343,363.9139784946237,4.909090909090908,0.7349097429240957,0.42179767593635714,0.6494595260186404,0.9200747655215915,0.722,466.659,426.902,42.897,1.963,8.0,0.0,0.0,10.0,0.0,0.0,27.0,0.0,0.0,0.0,100.0,0.0,0.0,81.0,0.0,0.0,43.0,0.0,0.0,0.0,30.0,0.0,0.0,7.0,0.0,0.0,726.0,0.0,0.0,22.0
084,0.0,355.0,24.0,6437.263157894737,3.789860879010768,13.071719397758045,497.108695652174,5.660869565217393,0.7750155773668056,0.49689508506616287,0.704907855727373,0.8946605854811368,0.266,366.548,322.842,36.07,1.364,5.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,40.0,0.0,0.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,360.0,0.0,0.0,11.0
084,0.0,345.0,22.8,5975.536842105263,3.8925826182252075,13.729392858995332,481.8352402745994,5.743707093821509,0.7876666250808794,0.5169634862202767,0.71900172894109,0.8747780020123683,0.797,266.839,268.758,40.329,1.599,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,0.0,33.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,346.0,0.0,0.0,4.0
085,0.0,2412.0,170.1,292240.41052631574,3.834306882650328,13.399034911953382,142.82142857142856,2.729166666666666,0.7675373561681924,0.47949125744047605,0.6924530723742051,0.9377779236904573,0.817,1243.768,2468.443,84.721,1.941,56.0,0.0,0.0,83.0,0.0,0.0,68.0,0.0,0.0,0.0,136.0,0.0,0.0,246.0,0.0,0.0,124.0,0.0,0.0,0.0,79.0,0.0,0.0,52.0,0.0,0.0,2453.0,0.0,0.0,105.0
085,0.0,378.0,25.3,7194.536842105261,3.8709570699134623,13.575528993958432,366.85537190082636,5.33884297520661,0.7641014704055797,0.49984632197254275,0.7069981060600818,0.8803177117137767,0.61,255.607,210.647,39.547,1.87,5.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,34.0,0.0,0.0,39.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,380.0,0.0,0.0,7.0
085,0.0,718.0,37.8,25687.010526315797,4.115355860342326,14.976900375406323,19.102777777777774,1.7166666666666666,0.7325086962018441,0.4473148148148146,0.6688159797842861,0.6293221660245076,0.349,1465.822,1339.545,38.789,0.768,13.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,27.0,0.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,558.0,0.0,0.0,24.0
085,0.0,531.0,35.2,13909.43157894737,3.9919676057005886,14.309489951042156,872.7559523809522,9.151785714285712,0.7364237982858143,0.5020882050736963,0.7085818266606168,0.8329312309474751,0.75,318.754,419.935,49.335,1.825,7.0,0.0,0.0,22.0,0.0,0.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,533.0,0.0,0.0,16.0
085,0.0,512.0,36.45,12834.365789473688,3.9727548635367724,14.208179774980795,715.7977207977208,10.065527065527066,0.6858822848216766,0.4315894351506887,0.6569546675004971,0.8209171339798415,1.287,200.316,181.653,103.412,3.001,15.0,0.0,0.0,27.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0,0.0,0.0,63.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,522.0,0.0,0.0,23.0
085,0.0,733.0,45.5,26355.315789473683,4.086049015250362,14.822861481921514,569.9702857142858,6.777142857142857,0.7984737809930179,0.5900225306122449,0.7681292408262068,0.8197942008962107,0.87,411.745,466.863,56.589,1.976,10.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,38.0,0.0,0.0,46.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,735.0,0.0,0.0,19.0
085,0.0,642.0,46.4,19948.989473684218,4.029649280976804,14.524784999191464,663.5357142857143,8.908482142857144,0.6794601992774719,0.4221770617426659,0.6497515384688719,0.8278645125785669,1.166,287.959,290.819,83.4,2.622,12.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,55.0,0.0,0.0,84.0,0.0,0.0,38.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,648.0,0.0,0.0,21.0
085,0.0,9792.0,537.2,4754753.115789475,4.115928077951779,14.980813334650836,101.31959535406516,1.7144998126639186,0.9147922180865581,0.8104549729412013,0.9002527272611849,0.905000811655249,0.617,6557.179,12225.309,129.709,1.452,39.0,0.0,0.0,74.0,0.0,0.0,74.0,0.0,0.0,0.0,170.0,0.0,0.0,292.0,0.0,0.0,135.0,0.0,0.0,0.0,58.0,0.0,0.0,31.0,0.0,0.0,9800.0,0.0,0.0,71.0
085,0.0,7700.0,410.75,2946444.0921052634,4.123061763225928,15.018844566651062,91.86816956628282,1.20019603038471,0.9449112331906913,0.8661298097259972,0.9306609531542608,0.924933497873957,0.312,9291.416,19075.707,140.776,0.92,20.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,0.0,0.0,107.0,0.0,0.0,149.0,0.0,0.0,86.0,0.0,0.0,0.0,27.0,0.0,0.0,17.0,0.0,0.0,7705.0,0.0,0.0,38.0
085,0.0,890.0,56.55,39219.52368421052,4.006901807705259,14.384824445975788,421.39010989011,5.5970695970695985,0.7826011738313562,0.5613326691623395,0.7492213752705802,0.8531354917690555,0.708,456.343,547.732,55.298,2.028,15.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,49.0,0.0,0.0,52.0,0.0,0.0,34.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,893.0,0.0,0.0,22.0
085,0.0,26312.0,1336.5,34559830.368421055,4.129160269313908,15.050947756329403,17.904341926729984,0.30453791647821493,0.9863950926578995,0.9647378159808795,0.982210678001863,0.8857982772957294,0.337,37410.313,26886.203,143.929,1.055,14.0,0.0,0.0,32.0,0.0,0.0,33.0,0.0,0.0,0.0,120.0,0.0,0.0,94.0,0.0,0.0,58.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,26320.0,0.0,0.0,34.0
085,0.0,32197.0,1642.65,51724109.18684211,4.12910144989632,15.050642836098909,22.198160637645614,0.3650521152667075,0.981415095748614,0.9558037906352282,0.9776521828519733,0.9198927669431419,0.402,41959.313,36169.661,157.927,1.092,21.0,0.0,0.0,38.0,0.0,0.0,51.0,0.0,0.0,0.0,177.0,0.0,0.0,206.0,0.0,0.0,90.0,0.0,0.0,0.0,25.0,0.0,0.0,17.0,0.0,0.0,32196.0,0.0,0.0,32.0
085,0.0,25724.0,1317.5,33004787.0,4.128801334521327,15.049076034688952,19.917876241405654,0.3372803666921314,0.9798827160824217,0.9493234649231597,0.9743323174990962,0.9437720751166258,0.249,36264.016,17272.846,123.64,1.201,23.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,0.0,0.0,160.0,0.0,0.0,163.0,0.0,0.0,96.0,0.0,0.0,0.0,35.0,0.0,0.0,15.0,0.0,0.0,25739.0,0.0,0.0,43.0
085,0.0,25885.0,1338.75,33386186.513157893,4.128317964302946,15.046555370455572,35.71902255639099,0.5566165413533836,0.9705562376815438,0.9288343419639324,0.9637605210652346,0.9248273449847733,0.444,26310.716,14274.988,110.424,1.525,36.0,0.0,0.0,56.0,0.0,0.0,77.0,0.0,0.0,0.0,200.0,0.0,0.0,221.0,0.0,0.0,133.0,0.0,0.0,0.0,47.0,0.0,0.0,23.0,0.0,0.0,25908.0,0.0,0.0,74.0
085,0.0,21688.0,1114.7,23451706.74736841,4.128791798862593,15.049025594761027,34.51542666124589,0.5009712246465196,0.9766483477051393,0.9403859001874169,0.9697349638882867,0.9066855053112334,0.437,23761.861,11945.646,108.529,1.464,23.0,0.0,0.0,45.0,0.0,0.0,55.0,0.0,0.0,0.0,138.0,0.0,0.0,163.0,0.0,0.0,86.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,21697.0,0.0,0.0,47.0
085,0.0,12451.0,647.35,7720631.923684211,4.1279450246501534,15.044601596772349,42.781069702167486,0.7661001091532825,0.9631625103703838,0.9150349406730236,0.9565745870934601,0.8868262992091879,0.444,11783.507,6644.93,81.074,1.573,15.0,0.0,0.0,31.0,0.0,0.0,36.0,0.0,0.0,0.0,167.0,0.0,0.0,154.0,0.0,0.0,50.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,12455.0,0.0,0.0,22.0
